Tensors_:0,Tensors_:1,Tensors_:2,Tensors_:3,Tensors_:4,Tensors_:5,Tensors_:6,Tensors_:7,Tensors_:8,Points:0,Points:1,Points:2
0.84966767,-0.036075052,-0.16325584,-0.036075052,0.36795652,0.09176342,-0.16325584,0.09176342,0.28237578,27,27,18
0.8645723,-0.11238561,-0.06143428,-0.11238561,0.36514446,0.10739578,-0.06143428,0.10739578,0.27028322,28,27,18
0.83587164,-0.18023828,0.04176031,-0.18023828,0.37575886,0.09006783,0.04176031,0.09006783,0.28836954,29,27,18
0.75516385,-0.2090307,0.1213245,-0.2090307,0.40107876,0.04588533,0.1213245,0.04588533,0.34375736,30,27,18
0.49999955,2.435342e-07,-4.9490495e-07,2.435342e-07,0.5000009,-9.1216845e-07,-4.9490495e-07,-9.1216845e-07,0.49999955,19,28,18
0.49997625,3.1336247e-05,-4.7047917e-05,3.1336247e-05,0.50005245,-6.247818e-05,-4.7047917e-05,-6.247818e-05,0.4999713,20,28,18
0.49969357,0.0014363815,-0.001992246,0.0014363815,0.5012693,-0.0018920036,-0.001992246,-0.0018920036,0.49903715,21,28,18
0.6748774,0.12971625,-0.21611586,0.12971625,0.46148372,-0.03972605,-0.21611586,-0.03972605,0.36363885,24,28,18
0.7805453,0.109507546,-0.2177167,0.109507546,0.4093566,0.012188,-0.2177167,0.012188,0.31009814,25,28,18
0.85106283,0.05304163,-0.16186939,0.05304163,0.37076253,0.062177043,-0.16186939,0.062177043,0.27817464,26,28,18
0.88568914,-0.018476257,-0.07786667,-0.018476257,0.34726667,0.091983065,-0.07786667,0.091983065,0.26704422,27,28,18
0.8768463,-0.09025981,0.016140366,-0.09025981,0.34119365,0.09398484,0.016140366,0.09398484,0.28196004,28,28,18
0.80205005,-0.13431153,0.093846805,-0.13431153,0.36229783,0.06552197,0.093846805,0.06552197,0.33565214,29,28,18
0.62175035,-0.08420567,0.08045373,-0.08420567,0.43616438,0.016885886,0.08045373,0.016885886,0.4420853,30,28,18
0.49999967,2.0362567e-07,-3.115076e-07,2.0362567e-07,0.50000083,-4.9929446e-07,-3.115076e-07,-4.9929446e-07,0.49999946,18,29,18
0.49998933,1.4929821e-05,-1.6600401e-05,1.4929821e-05,0.50003153,-2.1089041e-05,-1.6600401e-05,-2.1089041e-05,0.49997917,19,29,18
0.49987805,0.0005007247,-0.00049710326,0.0005007247,0.5006223,-0.00048219363,-0.00049710326,-0.00048219363,0.49949968,20,29,18
0.706397,0.14104445,-0.14365922,0.14104445,0.46263167,-0.00032215097,-0.14365922,-0.00032215097,0.33097136,24,29,18
0.80121624,0.12037881,-0.12433946,0.12037881,0.4079541,0.041665748,-0.12433946,0.041665748,0.2908297,25,29,18
0.8540174,0.06571772,-0.06563308,0.06571772,0.365925,0.07471337,-0.06563308,0.07471337,0.28005758,26,29,18
0.8531489,0.00030761716,0.008873045,0.00030761716,0.3472629,0.085043825,0.008873045,0.085043825,0.2995882,27,29,18
0.77115834,-0.04773692,0.06684883,-0.04773692,0.36857557,0.06445945,0.06684883,0.06445945,0.3602661,28,29,18
0.6059528,-0.03848165,0.054462064,-0.03848165,0.44116545,0.021820473,0.054462064,0.021820473,0.45288172,29,29,18
0.49999994,3.0973112e-08,-3.8310674e-08,3.0973112e-08,0.5000001,-3.5277232e-08,-3.8310674e-08,-3.5277232e-08,0.4999999,17,30,18
0.49999827,2.280534e-06,-1.9126276e-06,2.280534e-06,0.5000057,-1.6944854e-06,-1.9126276e-06,-1.6944854e-06,0.499996,18,30,18
0.49997586,7.790342e-05,-5.5249744e-05,7.790342e-05,0.5001211,-4.179396e-05,-5.5249744e-05,-4.179396e-05,0.49990305,19,30,18
0.65863234,0.105967805,-0.051647514,0.105967805,0.46956143,0.026483616,-0.051647514,0.026483616,0.37180623,24,30,18
0.7142536,0.09006861,-0.026856834,0.09006861,0.4305082,0.04938361,-0.026856834,0.04938361,0.3552382,25,30,18
0.7149643,0.0482146,0.01236262,0.0482146,0.41096026,0.056441657,0.01236262,0.056441657,0.3740755,26,30,18
0.6459613,0.0076737124,0.03604029,0.0076737124,0.42858812,0.039707806,0.03604029,0.039707806,0.4254506,27,30,18
0.49999997,3.9579078e-08,-2.6429078e-08,3.9579078e-08,0.5000001,2.2738196e-09,-2.6429078e-08,2.2738196e-09,0.4999999,17,31,18
0.49999905,2.2150214e-06,-1.1176252e-06,2.2150214e-06,0.5000041,-3.8649368e-08,-1.1176252e-06,-3.8649368e-08,0.49999687,18,31,18
0.49999326,5.6631125e-05,-2.4366958e-05,5.6631125e-05,0.5000707,-8.5530064e-07,-2.4366958e-05,-8.5530064e-07,0.49993607,19,31,18
0.49999994,1.9824877e-07,-5.27885e-08,1.9824877e-07,0.5000003,9.1945786e-08,-5.27885e-08,9.1945786e-08,0.49999976,18,32,18
0.49999982,5.129959e-06,-1.0228456e-06,5.129959e-06,0.5000053,1.9545548e-06,-1.0228456e-06,1.9545548e-06,0.49999484,19,32,18
0.49999985,-4.1724743e-07,-4.4408466e-08,-4.1724743e-07,0.50000036,5.1070754e-07,-4.4408466e-08,5.1070754e-07,0.4999998,15,4,19
0.49999842,-1.9133608e-05,-3.072128e-06,-1.9133608e-05,0.5000108,1.906025e-05,-3.072128e-06,1.906025e-05,0.49999082,16,4,19
0.49999997,-3.0547568e-08,8.445362e-09,-3.0547568e-08,0.50000006,5.408159e-08,8.445362e-09,5.408159e-08,0.49999997,13,5,19
0.4999964,-6.1825963e-06,8.3817554e-07,-6.1825963e-06,0.5000089,7.330604e-06,8.3817554e-07,7.330604e-06,0.49999472,14,5,19
0.49991778,-0.00028380204,2.0631785e-05,-0.00028380204,0.5003068,0.00024281455,2.0631785e-05,0.00024281455,0.49977544,15,5,19
0.49978194,-0.0040354435,0.00016752955,-0.0040354435,0.50322425,0.002668965,0.00016752955,0.002668965,0.4969938,16,5,19
0.63311726,-0.15251799,-0.016895194,-0.15251799,0.47952652,0.080683336,-0.016895194,0.080683336,0.38735622,20,5,19
0.687506,-0.1518653,-0.035834566,-0.1518653,0.43420577,0.09317062,-0.035834566,0.09317062,0.3782882,21,5,19
0.7180102,-0.12254634,-0.058367487,-0.12254634,0.3945258,0.09433123,-0.058367487,0.09433123,0.38746405,22,5,19
0.71086305,-0.07594818,-0.07625458,-0.07594818,0.3764353,0.081846245,-0.07625458,0.081846245,0.41270164,23,5,19
0.65657264,-0.02843738,-0.07520545,-0.02843738,0.39384237,0.05495426,-0.07520545,0.05495426,0.44958496,24,5,19
0.49999994,-2.980077e-08,2.8991124e-08,-2.980077e-08,0.5000001,8.131783e-08,2.8991124e-08,8.131783e-08,0.49999994,12,6,19
0.49998984,-8.717025e-06,4.447628e-06,-8.717025e-06,0.5000241,1.2002267e-05,4.447628e-06,1.2002267e-05,0.49998608,13,6,19
0.49967644,-0.00048105957,0.00016676247,-0.00048105957,0.5009411,0.00037723937,0.00016676247,0.00037723937,0.49938247,14,6,19
0.4974036,-0.0073933676,0.0021076205,-0.0073933676,0.5106589,0.003528874,0.0021076205,0.003528874,0.49193746,15,6,19
0.49560243,-0.042864095,0.01139369,-0.042864095,0.54573655,0.013321361,0.01139369,0.013321361,0.45866102,16,6,19
0.6421309,-0.24938615,0.066435486,-0.24938615,0.56707484,0.053360093,0.066435486,0.053360093,0.29079428,19,6,19
0.71606725,-0.25284466,0.0630432,-0.25284466,0.50512683,0.068251535,0.0630432,0.068251535,0.2788059,20,6,19
0.7808508,-0.22705634,0.045478847,-0.22705634,0.4385505,0.08452416,0.045478847,0.08452416,0.2805987,21,6,19
0.8324076,-0.18169768,0.015225901,-0.18169768,0.37720218,0.099019535,0.015225901,0.099019535,0.29039025,22,6,19
0.86597174,-0.12255856,-0.025616648,-0.12255856,0.32670885,0.10730004,-0.025616648,0.10730004,0.30731943,23,6,19
0.87504804,-0.0557249,-0.07300272,-0.0557249,0.29228964,0.10518252,-0.07300272,0.10518252,0.33266228,24,6,19
0.84754765,0.009807347,-0.11778501,0.009807347,0.2824251,0.08893559,-0.11778501,0.08893559,0.37002727,25,6,19
0.753184,0.053175524,-0.13177614,0.053175524,0.32094592,0.054704897,-0.13177614,0.054704897,0.42587006,26,6,19
0.49999997,3.7134146e-10,1.1468201e-08,3.7134146e-10,0.50000006,1.9471395e-08,1.1468201e-08,1.9471395e-08,0.49999997,11,7,19
0.49999514,-1.1877953e-06,2.623879e-06,-1.1877953e-06,0.5000115,3.7116592e-06,2.623879e-06,3.7116592e-06,0.49999338,12,7,19
0.49976653,-0.00013430425,0.00013003778,-0.00013430425,0.50061095,0.00011893277,0.00013003778,0.00011893277,0.49962252,13,7,19
0.49702662,-0.0031063387,0.0020360164,-0.0031063387,0.5088965,0.0007406723,0.0020360164,0.0007406723,0.49407685,14,7,19
0.48710597,-0.024110867,0.013316364,-0.024110867,0.5478861,-0.00077801326,0.013316364,-0.00077801326,0.46500796,15,7,19
0.47952858,-0.08463,0.04460719,-0.08463,0.62068844,-0.0128777865,0.04460719,-0.0128777865,0.399783,16,7,19
0.619651,-0.25072438,0.15125081,-0.25072438,0.60626435,-0.03409347,0.15125081,-0.03409347,0.27408463,19,7,19
0.6885324,-0.24475034,0.15710285,-0.24475034,0.53943145,-0.012209894,0.15710285,-0.012209894,0.27203614,20,7,19
0.7556257,-0.22001113,0.14852744,-0.22001113,0.4726856,0.01803816,0.14852744,0.01803816,0.27168867,21,7,19
0.8167155,-0.17890845,0.12409881,-0.17890845,0.41041708,0.051105354,0.12409881,0.051105354,0.27286747,22,7,19
0.86553675,-0.12223319,0.08328585,-0.12223319,0.3558548,0.08006998,0.08328585,0.08006998,0.2786084,23,7,19
0.894515,-0.053078927,0.028715016,-0.053078927,0.3135057,0.097481005,0.028715016,0.097481005,0.2919793,24,7,19
0.89757556,0.021753041,-0.0336139,0.021753041,0.28797197,0.09815256,-0.0336139,0.09815256,0.31445244,25,7,19
0.87234676,0.09228251,-0.09643844,0.09228251,0.28127673,0.08149066,-0.09643844,0.08149066,0.3463765,26,7,19
0.81272674,0.14454083,-0.1490649,0.14454083,0.2961365,0.050041106,-0.1490649,0.050041106,0.39113677,27,7,19
0.67302775,0.12681663,-0.13680562,0.12681663,0.3682084,0.009981261,-0.13680562,0.009981261,0.45876384,28,7,19
0.49999955,1.5558668e-07,3.0413707e-07,1.5558668e-07,0.50000113,2.6541824e-07,3.0413707e-07,2.6541824e-07,0.4999993,11,8,19
0.4999616,3.2706034e-06,2.2411294e-05,3.2706034e-06,0.5001004,7.621331e-06,2.2411294e-05,7.621331e-06,0.499938,12,8,19
0.49918896,-0.00015899894,0.0004814169,-0.00015899894,0.50220287,-0.00013906066,0.0004814169,-0.00013906066,0.49860817,13,8,19
0.49389473,-0.003274904,0.0043049194,-0.003274904,0.51740897,-0.0034099624,0.0043049194,-0.0034099624,0.4886963,14,8,19
0.47918513,-0.020996964,0.020335052,-0.020996964,0.56456125,-0.021253893,0.020335052,-0.021253893,0.4562536,15,8,19
0.4635145,-0.067273326,0.058861498,-0.067273326,0.634885,-0.06351509,0.058861498,-0.06351509,0.40160048,16,8,19
0.4695844,-0.1322051,0.11557004,-0.1322051,0.6794108,-0.1135437,0.11557004,-0.1135437,0.35100478,17,8,19
0.62626576,-0.20472771,0.2268531,-0.20472771,0.5525048,-0.10489237,0.2268531,-0.10489237,0.3212294,20,8,19
0.69250643,-0.18788771,0.23419628,-0.18788771,0.49312806,-0.06365986,0.23419628,-0.06365986,0.3143655,21,8,19
0.758514,-0.1567436,0.22452772,-0.1567436,0.43918714,-0.014542035,0.22452772,-0.014542035,0.30229887,22,8,19
0.81924665,-0.11057685,0.19355112,-0.11057685,0.3908972,0.036325492,0.19355112,0.036325492,0.2898561,23,8,19
0.86644936,-0.048479073,0.1400028,-0.048479073,0.34926707,0.07924292,0.1400028,0.07924292,0.28428358,24,8,19
0.88941467,0.027284654,0.06929503,0.027284654,0.3191232,0.102613986,0.06929503,0.102613986,0.29146215,25,8,19
0.8805162,0.10689944,-0.0073733283,0.10689944,0.30750608,0.09959213,-0.0073733283,0.09959213,0.3119777,26,8,19
0.84087145,0.1760069,-0.079702124,0.1760069,0.31580025,0.072968446,-0.079702124,0.072968446,0.3433283,27,8,19
0.77696764,0.22299029,-0.14151451,0.22299029,0.33750644,0.031431455,-0.14151451,0.031431455,0.3855259,28,8,19
0.66845536,0.20691301,-0.16047794,0.20691301,0.38271198,-0.012726447,-0.16047794,-0.012726447,0.4488327,29,8,19
0.49999863,1.1544067e-06,9.537325e-07,1.1544067e-06,0.50000405,4.4285272e-08,9.537325e-07,4.4285272e-08,0.49999732,11,9,19
0.49994934,2.8008084e-05,2.8682198e-05,2.8008084e-05,0.50014585,-2.2514481e-05,2.8682198e-05,-2.2514481e-05,0.49990484,12,9,19
0.4993629,0.00017028955,0.0003392594,0.00017028955,0.50175756,-0.000553959,0.0003392594,-0.000553959,0.49887952,13,9,19
0.49624687,-8.251444e-05,0.0022327185,-8.251444e-05,0.50988024,-0.0047498276,0.0022327185,-0.0047498276,0.49387288,14,9,19
0.48710105,-0.004352622,0.009954649,-0.004352622,0.5326174,-0.02157851,0.009954649,-0.02157851,0.4802816,15,9,19
0.47095373,-0.021183258,0.032723796,-0.021183258,0.57226944,-0.06313275,0.032723796,-0.06313275,0.4567768,16,9,19
0.45668122,-0.058115784,0.080974795,-0.058115784,0.6128584,-0.12947357,0.080974795,-0.12947357,0.43046036,17,9,19
0.46285886,-0.106354035,0.15035486,-0.106354035,0.6229334,-0.19121057,0.15035486,-0.19121057,0.41420776,18,9,19
0.49796402,-0.1404183,0.21467927,-0.1404183,0.5900022,-0.21020357,0.21467927,-0.21020357,0.41203383,19,9,19
0.609612,-0.13874692,0.28309327,-0.13874692,0.48616472,-0.14097868,0.28309327,-0.14097868,0.40422326,21,9,19
0.6722742,-0.1157409,0.2936589,-0.1157409,0.44437528,-0.084724076,0.2936589,-0.084724076,0.38335058,22,9,19
0.7357725,-0.08124889,0.28347495,-0.08124889,0.4119205,-0.021461949,0.28347495,-0.021461949,0.352307,23,9,19
0.79571843,-0.034322593,0.24553706,-0.034322593,0.38525116,0.043013617,0.24553706,0.043013617,0.3190304,24,9,19
0.8417509,0.029345326,0.17688687,0.029345326,0.3608724,0.09615976,0.17688687,0.09615976,0.29737672,25,9,19
0.85675466,0.109633364,0.08794585,0.109633364,0.34487978,0.11937229,0.08794585,0.11937229,0.29836556,26,9,19
0.8318831,0.19044513,-0.00060796755,0.19044513,0.34942365,0.10432836,-0.00060796755,0.10432836,0.31869325,27,9,19
0.77612776,0.25109106,-0.07643947,0.25109106,0.37367356,0.06154026,-0.07643947,0.06154026,0.35019866,28,9,19
0.7031185,0.2823396,-0.13765536,0.2823396,0.4041769,0.0063452395,-0.13765536,0.0063452395,0.3927046,29,9,19
0.60668683,0.24812305,-0.15957633,0.24812305,0.43708575,-0.042940076,-0.15957633,-0.042940076,0.4562274,30,9,19
0.4999823,0.00011688375,-0.000111712514,0.00011688375,0.49996436,-6.4155356e-05,-0.000111712514,-6.4155356e-05,0.50005335,32,9,19
0.4999994,1.1338296e-06,4.377225e-07,1.1338296e-06,0.5000024,-4.9487767e-07,4.377225e-07,-4.9487767e-07,0.49999824,11,10,19
0.49998775,1.6382111e-05,5.543692e-06,1.6382111e-05,0.5000411,-1.6555012e-05,5.543692e-06,-1.6555012e-05,0.4999711,12,10,19
0.49989492,9.539075e-05,3.6277925e-05,9.539075e-05,0.5003024,-0.00018218317,3.6277925e-05,-0.00018218317,0.49980274,13,10,19
0.49947155,0.0002893464,0.00018836939,0.0002893464,0.5012902,-0.0010622106,0.00018836939,-0.0010622106,0.49923822,14,10,19
0.49804932,0.0004611428,0.00091429194,0.0004611428,0.504019,-0.0043507465,0.00091429194,-0.0043507465,0.49793163,15,10,19
0.49397212,-0.00029081214,0.004139982,-0.00029081214,0.5104356,-0.014748307,0.004139982,-0.014748307,0.4955923,16,10,19
0.4839992,-0.005416205,0.016877824,-0.005416205,0.5230978,-0.043661494,0.016877824,-0.043661494,0.492903,17,10,19
0.46674532,-0.023069046,0.056996305,-0.023069046,0.5391277,-0.106906354,0.056996305,-0.106906354,0.49412698,18,10,19
0.4562105,-0.05689553,0.14009751,-0.05689553,0.5384683,-0.19058523,0.14009751,-0.19058523,0.5053212,19,10,19
0.47698164,-0.08444838,0.23198317,-0.08444838,0.50439817,-0.22629079,0.23198317,-0.22629079,0.5186202,20,10,19
0.6335975,-0.0391858,0.33050394,-0.0391858,0.40594545,-0.0714317,0.33050394,-0.0714317,0.46045706,23,10,19
0.69271904,-0.0034019651,0.3195594,-0.0034019651,0.4000223,-0.0012872978,0.3195594,-0.0012872978,0.4072587,24,10,19
0.75211114,0.04043242,0.27417728,0.04043242,0.3990551,0.06993905,0.27417728,0.06993905,0.34883377,25,10,19
0.7976571,0.10336301,0.18719251,0.10336301,0.39246202,0.12696591,0.18719251,0.12696591,0.3098809,26,10,19
0.7993034,0.18803182,0.07980562,0.18803182,0.39110276,0.13938172,0.07980562,0.13938172,0.30959383,27,10,19
0.753172,0.26397625,-0.012551957,0.26397625,0.41424486,0.10207738,-0.012551957,0.10207738,0.33258316,28,10,19
0.6840415,0.30683774,-0.083276555,0.30683774,0.45182252,0.039872926,-0.083276555,0.039872926,0.36413598,29,10,19
0.60819286,0.3157505,-0.13780631,0.3157505,0.48354265,-0.027734755,-0.13780631,-0.027734755,0.4082645,30,10,19
0.49760076,0.01578016,-0.011892644,0.01578016,0.49942243,-0.008145744,-0.011892644,-0.008145744,0.50297683,32,10,19
0.49999702,6.128809e-06,-5.633301e-06,6.128809e-06,0.49999902,-4.490522e-06,-5.633301e-06,-4.490522e-06,0.50000393,33,10,19
0.49999997,1.7736045e-07,2.1286263e-08,1.7736045e-07,0.50000024,-1.1010308e-07,2.1286263e-08,-1.1010308e-07,0.4999998,11,11,19
0.49999964,1.3114895e-06,1.1101616e-08,1.3114895e-06,0.50000185,-1.3488703e-06,1.1101616e-08,-1.3488703e-06,0.4999985,12,11,19
0.4999979,4.7048356e-06,-3.2097904e-07,4.7048356e-06,0.5000072,-7.276274e-06,-3.2097904e-07,-7.276274e-06,0.49999484,13,11,19
0.4999921,1.1373782e-05,-9.767826e-07,1.1373782e-05,0.50001913,-2.5657206e-05,-9.767826e-07,-2.5657206e-05,0.4999888,14,11,19
0.49997327,2.4154224e-05,3.4587427e-07,2.4154224e-05,0.5000457,-8.0768616e-05,3.4587427e-07,-8.0768616e-05,0.49998105,15,11,19
0.49989906,5.3274558e-05,2.1991978e-05,5.3274558e-05,0.5001213,-0.00028660512,2.1991978e-05,-0.00028660512,0.49997965,16,11,19
0.4995251,0.000116852796,0.00023096088,0.000116852796,0.50038624,-0.0012909493,0.00023096088,-0.0012909493,0.50008863,17,11,19
0.49737015,4.5077366e-05,0.002226027,4.5077366e-05,0.50126195,-0.0070422455,0.002226027,-0.0070422455,0.5013679,18,11,19
0.4867357,-0.0024749273,0.01830002,-0.0024749273,0.5018103,-0.03656513,0.01830002,-0.03656513,0.511454,19,11,19
0.4597656,-0.015764479,0.093308195,-0.015764479,0.48704788,-0.12306873,0.093308195,-0.12306873,0.5531865,20,11,19
0.45115346,-0.032221958,0.2248792,-0.032221958,0.43976575,-0.1958677,0.2248792,-0.1958677,0.6090808,21,11,19
0.48574218,-0.024834046,0.29954338,-0.024834046,0.40073255,-0.16395846,0.29954338,-0.16395846,0.6135253,22,11,19
0.6355685,0.06713157,0.33107913,0.06713157,0.41229945,0.041221302,0.33107913,0.041221302,0.45213208,25,11,19
0.69675195,0.104363695,0.276179,0.104363695,0.4359024,0.112360515,0.276179,0.112360515,0.36734566,26,11,19
0.740503,0.16908243,0.16479582,0.16908243,0.4421102,0.16426565,0.16479582,0.16426565,0.31738675,27,11,19
0.7155906,0.258035,0.04629922,0.258035,0.45782763,0.14868923,0.04629922,0.14868923,0.3265818,28,11,19
0.64771277,0.31638655,-0.034926128,0.31638655,0.50048727,0.08239199,-0.034926128,0.08239199,0.3518,29,11,19
0.46892756,0.1488418,-0.08787946,0.1488418,0.5301848,-0.06990942,-0.08787946,-0.06990942,0.5008877,32,11,19
0.4992646,0.001475106,-0.0011150695,0.001475106,0.5001771,-0.0010744543,-0.0011150695,-0.0010744543,0.5005583,33,11,19
0.49999997,2.6030913e-08,-2.4006212e-08,2.6030913e-08,0.5,-2.5490689e-08,-2.4006212e-08,-2.5490689e-08,0.5,34,11,19
0.49999997,4.361013e-08,-1.640549e-08,4.361013e-08,0.5,-1.2307468e-07,-1.640549e-08,-1.2307468e-07,0.5,16,12,19
0.49999976,1.9259706e-07,-2.4334193e-08,1.9259706e-07,0.50000006,-7.134748e-07,-2.4334193e-08,-7.134748e-07,0.5000002,17,12,19
0.49999627,1.8657591e-06,9.4196287e-07,1.8657591e-06,0.5000003,-9.725707e-06,9.4196287e-07,-9.725707e-06,0.50000346,18,12,19
0.49989662,2.8349688e-05,6.372261e-05,2.8349688e-05,0.4999845,-0.00023716582,6.372261e-05,-0.00023716582,0.5001189,19,12,19
0.49731785,0.00033353321,0.002833369,0.00033353321,0.49892044,-0.0056382744,0.002833369,-0.0056382744,0.5037617,20,12,19
0.47041014,0.0015001142,0.04989124,0.0015001142,0.47797984,-0.058771208,0.04989124,-0.058771208,0.55161005,21,12,19
0.42416382,0.007758865,0.209621,0.007758865,0.40337202,-0.14516176,0.209621,-0.14516176,0.67246413,22,12,19
0.44259363,0.027854381,0.2977024,0.027854381,0.36797458,-0.10667364,0.2977024,-0.10667364,0.6894318,23,12,19
0.48078755,0.05828824,0.32669824,0.05828824,0.37403142,-0.034825306,0.32669824,-0.034825306,0.64518106,24,12,19
0.64108354,0.15051062,0.2481898,0.15051062,0.49372068,0.16337162,0.2481898,0.16337162,0.36519578,27,12,19
0.6677534,0.22954422,0.1053076,0.22954422,0.5057488,0.19256459,0.1053076,0.19256459,0.3264978,28,12,19
0.6014262,0.3092458,0.002535577,0.3092458,0.5474497,0.13041937,0.002535577,0.13041937,0.3511241,29,12,19
0.46486238,0.3231992,-0.10025571,0.3231992,0.62914914,-0.045927964,-0.10025571,-0.045927964,0.40598848,31,12,19
0.41455373,0.27285036,-0.12561311,0.27285036,0.61926556,-0.11436158,-0.12561311,-0.11436158,0.4661807,32,12,19
0.48095408,0.03306439,-0.020541638,0.03306439,0.51288444,-0.0238087,-0.020541638,-0.0238087,0.5061615,33,12,19
0.4999878,1.2829892e-05,-1.0123097e-05,1.2829892e-05,0.5000028,-1.3273366e-05,-1.0123097e-05,-1.3273366e-05,0.50000936,34,12,19
0.49999782,8.9954904e-07,9.5094595e-07,8.9954904e-07,0.49999905,-3.9093657e-06,9.5094595e-07,-3.9093657e-06,0.50000316,20,13,19
0.49941608,0.00015991447,0.00047256445,0.00015991447,0.4996542,-0.00086450187,0.00047256445,-0.00086450187,0.5009297,21,13,19
0.47279942,0.0066312947,0.03426095,0.0066312947,0.4779754,-0.032419533,0.03426095,-0.032419533,0.5492252,22,13,19
0.38754308,0.039623395,0.20902495,0.039623395,0.38007042,-0.09372091,0.20902495,-0.09372091,0.73238647,23,13,19
0.395517,0.0706263,0.2829678,0.0706263,0.3637092,-0.03186078,0.2829678,-0.03186078,0.7407738,24,13,19
0.4245243,0.103871785,0.30452368,0.103871785,0.39452,0.041136343,0.30452368,0.041136343,0.68095565,25,13,19
0.4567151,0.13526842,0.30849138,0.13526842,0.4517075,0.10119011,0.30849138,0.10119011,0.59157735,26,13,19
0.47085422,0.3202017,-0.028321026,0.3202017,0.6543183,0.08064074,-0.028321026,0.08064074,0.37482753,30,13,19
0.41380614,0.311584,-0.06758345,0.311584,0.69309413,-0.016633784,-0.06758345,-0.016633784,0.39309973,31,13,19
0.36842892,0.28108162,-0.10041578,0.28108162,0.6945963,-0.104063936,-0.10041578,-0.104063936,0.4369748,32,13,19
0.40421775,0.1334881,-0.06827533,0.1334881,0.5904967,-0.09634807,-0.06827533,-0.09634807,0.5052855,33,13,19
0.49917755,0.00076268555,-0.00051549135,0.00076268555,0.50041115,-0.00084313314,-0.00051549135,-0.00084313314,0.5004113,34,13,19
0.49999982,7.3149195e-08,5.6498127e-08,7.3149195e-08,0.4999999,-2.2130317e-07,5.6498127e-08,-2.2130317e-07,0.50000024,21,14,19
