"V:0","V:1","V:2","Points:0","Points:1","Points:2"
-7.3376,2.9155,-16.412,2.487,4.3076,-2.1665
-7.5773,2.1967,-20.105,1.7012,4.674,-1
-7.7323,1.5971,-16.412,1.7012,4.674,-2.1665
10.801,4.6927,-18.004,1.5685,-4.3094,-1
10.525,5.0738,-15.017,1.5685,-4.3094,-2.1665
9.8222,6.4971,-18.005,2.293,-3.9716,-1
9.4835,6.8243,-15.018,2.293,-3.9716,-2.1665
8.5449,8.1042,-18.005,2.9478,-3.5131,-1
8.1544,8.3675,-15.018,2.9478,-3.5131,-2.1665
7.0081,9.4653,-18.006,3.5131,-2.9478,-1
6.5777,9.6565,-15.018,3.5131,-2.9478,-2.1665
5.2583,10.539,-18.005,3.9716,-2.293,-1
4.801,10.652,-15.018,3.9716,-2.293,-2.1665
3.3486,11.292,-18.005,4.3094,-1.5685,-1
2.8784,11.324,-15.018,4.3094,-1.5685,-2.1665
1.3369,11.702,-18.005,4.5163,-0.79635,-1
0.8683,11.652,-15.018,4.5163,-0.79635,-2.1665
-0.71539,11.756,-18.005,4.586,-1.9845e-15,-1
-1.1682,11.626,-15.018,4.586,-1.7764e-15,-2.1665
-2.7459,11.453,-18.005,4.5163,0.79635,-1
-3.1692,11.246,-15.018,4.5163,0.79635,-2.1665
-4.693,10.802,-18.005,4.3094,1.5685,-1
-5.074,10.525,-15.018,4.3094,1.5685,-2.1665
-6.4977,9.8231,-18.006,3.9716,2.293,-1
-6.8246,9.4839,-15.018,3.9716,2.293,-2.1665
-8.1052,8.546,-18.006,3.5131,2.9478,-1
-8.368,8.1549,-15.018,3.5131,2.9478,-2.1665
-9.4665,7.0091,-18.005,2.9478,3.5131,-1
-9.6571,6.5781,-15.018,2.9478,3.5131,-2.1665
-10.54,5.259,-18.005,2.293,3.9716,-1
-10.653,4.8014,-15.018,2.293,3.9716,-2.1665
-11.293,3.3489,-18.004,1.5685,4.3094,-1
-11.325,2.8786,-15.017,1.5685,4.3094,-2.1665
0,0,0,0,-5.75,-3.4496
3.6503,0.29196,-9.8044,0,-5.362,-3.4496
3.5441,0.92139,-9.8044,0.9311,-5.2805,-3.4496
0,0,0,0.99848,-5.6626,-3.4496
3.3302,1.5228,-9.8044,1.8339,-5.0386,-3.4496
0,0,0,1.9666,-5.4032,-3.4496
3.0152,2.0779,-9.8045,2.681,-4.6436,-3.4496
0,0,0,2.875,-4.9796,-3.4496
2.6086,2.57,-9.8046,3.4466,-4.1075,-3.4496
0,0,0,3.696,-4.4048,-3.4496
2.1227,2.9839,-9.8046,4.1075,-3.4466,-3.4496
0,0,0,4.4048,-3.696,-3.4496
1.5723,3.3072,-9.8046,4.6436,-2.681,-3.4496
0,0,0,4.9796,-2.875,-3.4496
0.97412,3.53,-9.8046,5.0386,-1.8339,-3.4496
0,0,0,5.4032,-1.9666,-3.4496
0.34634,3.6456,-9.8046,5.2805,-0.9311,-3.4496
0,0,0,5.6626,-0.99848,-3.4496
-0.29197,3.6503,-9.8046,5.362,-1.8596e-15,-3.4496
0,0,0,5.75,-2.6645e-15,-3.4496
-0.92141,3.5442,-9.8047,5.2805,0.9311,-3.4496
0,0,0,5.6626,0.99848,-3.4496
-1.5229,3.3303,-9.8047,5.0386,1.8339,-3.4496
0,0,0,5.4032,1.9666,-3.4496
-2.078,3.0153,-9.8047,4.6436,2.681,-3.4496
0,0,0,4.9796,2.875,-3.4496
-2.5701,2.6087,-9.8047,4.1075,3.4466,-3.4496
0,0,0,4.4048,3.696,-3.4496
-2.9841,2.1228,-9.8046,3.4466,4.1075,-3.4496
0,0,0,3.696,4.4048,-3.4496
-3.3074,1.5724,-9.8045,2.681,4.6436,-3.4496
0,0,0,2.875,4.9796,-3.4496
-3.5302,0.97418,-9.8045,1.8339,5.0386,-3.4496
0,0,0,1.9666,5.4032,-3.4496
-3.6457,0.34636,-9.8044,0.9311,5.2805,-3.4496
0,0,0,0.99848,5.6626,-3.4496
-3.6503,-0.29196,-9.8044,0,5.362,-3.4496
0,0,0,0,5.75,-3.4496
7.3586,0.54971,-13.81,0,-4.974,-3.4496
7.1513,1.8192,-13.81,0.86373,-4.8984,-3.4496
-7.3424,0.73647,-13.81,0.86373,4.8984,-3.4496
-7.3586,-0.54971,-13.81,0,4.974,-3.4496
11.209,0.52146,-13.195,0,-4.586,-3.4496
10.948,2.46,-13.195,0.79635,-4.5163,-3.4496
-11.13,1.4329,-13.195,0.79635,4.5163,-3.4496
-11.209,-0.52146,-13.195,0,4.586,-3.4496
15.349,0.29973,-8.5767,0,-4.198,-3.4496
15.064,2.9605,-8.5767,0.72898,-4.1342,-3.4496
-15.168,2.3702,-8.5767,0.72898,4.1342,-3.4496
-15.349,-0.29973,-8.5767,0,4.198,-3.4496
19.949,0,0,0,-3.81,-3.4496
19.646,3.4641,0,0.6616,-3.7521,-3.4496
18.746,6.823,0,1.3031,-3.5802,-3.4496
14.321,5.5313,-8.5767,1.4358,-3.9448,-3.4496
17.276,9.9746,0,1.905,-3.2996,-3.4496
13.143,7.934,-8.5768,2.099,-3.6356,-3.4496
15.282,12.823,0,2.449,-2.9186,-3.4496
11.565,10.096,-8.5769,2.6984,-3.2159,-3.4496
12.823,15.282,0,2.9186,-2.449,-3.4496
9.6364,11.951,-8.5769,3.2159,-2.6984,-3.4496
9.9746,17.276,0,3.2996,-1.905,-3.4496
7.4149,13.442,-8.577,3.6356,-2.099,-3.4496
6.823,18.746,0,3.5802,-1.3031,-3.4496
4.968,14.526,-8.5769,3.9448,-1.4358,-3.4496
3.4641,19.646,0,3.7521,-0.6616,-3.4496
2.3701,15.168,-8.5769,4.1342,-0.72898,-3.4496
-9.301e-15,19.949,0,3.81,1.7764e-15,-3.4496
-0.29974,15.349,-8.5769,4.198,2.2204e-16,-3.4496
-3.4641,19.646,0,3.7521,0.6616,-3.4496
-2.9605,15.064,-8.577,4.1342,0.72898,-3.4496
-6.823,18.746,0,3.5802,1.3031,-3.4496
-5.5313,14.321,-8.577,3.9448,1.4358,-3.4496
-9.9746,17.276,0,3.2996,1.905,-3.4496
-7.9341,13.143,-8.577,3.6356,2.099,-3.4496
-12.823,15.282,0,2.9186,2.449,-3.4496
-10.096,11.565,-8.577,3.2159,2.6984,-3.4496
-15.282,12.823,0,2.449,2.9186,-3.4496
-11.951,9.6366,-8.577,2.6984,3.2159,-3.4496
-17.276,9.9746,0,1.905,3.2996,-3.4496
-13.443,7.415,-8.5769,2.099,3.6356,-3.4496
-18.746,6.823,0,1.3031,3.5802,-3.4496
-14.526,4.9681,-8.5768,1.4358,3.9448,-3.4496
-19.646,3.4641,0,0.6616,3.7521,-3.4496
-19.949,0,0,0,3.81,-3.4496
6.7266,3.0333,-13.81,1.7012,-4.674,-3.4496
6.0977,4.1553,-13.81,2.487,-4.3076,-3.4496
5.2835,5.151,-13.81,3.1972,-3.8103,-3.4496
4.3088,5.9903,-13.81,3.8103,-3.1972,-3.4496
3.2032,6.6475,-13.81,4.3076,-2.487,-3.4496
2.0002,7.1028,-13.81,4.674,-1.7012,-3.4496
0.73643,7.3423,-13.81,4.8984,-0.86373,-3.4496
-0.54973,7.3586,-13.81,4.974,-2.7617e-15,-3.4496
-1.8192,7.1513,-13.81,4.8984,0.86373,-3.4496
-3.0334,6.7268,-13.81,4.674,1.7012,-3.4496
-4.1554,6.0979,-13.81,4.3076,2.487,-3.4496
-5.1513,5.2838,-13.81,3.8103,3.1972,-3.4496
-5.9906,4.3091,-13.81,3.1972,3.8103,-3.4496
-6.6478,3.2034,-13.81,2.487,4.3076,-3.4496
-7.1031,2.0003,-13.81,1.7012,4.674,-3.4496
10.355,4.3237,-13.195,1.5685,-4.3094,-3.4496
9.4466,6.0561,-13.195,2.293,-3.9716,-3.4496
8.2514,7.6045,-13.195,2.9478,-3.5131,-3.4496
6.8056,8.9219,-13.195,3.5131,-2.9478,-3.4496
5.153,9.9682,-13.195,3.9716,-2.293,-3.4496
3.3437,10.712,-13.195,4.3094,-1.5685,-3.4496
1.4329,11.129,-13.195,4.5163,-0.79635,-3.4496
-0.52149,11.209,-13.195,4.586,-2.2482e-15,-3.4496
-2.46,10.948,-13.195,4.5163,0.79635,-3.4496
-4.3238,10.355,-13.195,4.3094,1.5685,-3.4496
-6.0563,9.4468,-13.195,3.9716,2.293,-3.4496
-7.6048,8.2517,-13.195,3.5131,2.9478,-3.4496
-8.9222,6.8058,-13.195,2.9478,3.5131,-3.4496
-9.9685,5.1531,-13.195,2.293,3.9716,-3.4496
-10.712,3.3438,-13.195,1.5685,4.3094,-3.4496
0,0,0,0,-5.75,-4.861
3.4372,0.18199,-8.2006,0,-5.362,-4.861
3.3534,0.77609,-8.2006,0.9311,-5.2805,-4.861
0,0,0,0.99848,-5.6626,-4.861
3.1677,1.3466,-8.2007,1.8339,-5.0386,-4.861
0,0,0,1.9666,-5.4032,-4.861
2.8857,1.8762,-8.2007,2.681,-4.6436,-4.861
0,0,0,2.875,-4.9796,-4.861
2.516,2.3488,-8.2007,3.4466,-4.1075,-4.861
0,0,0,3.696,-4.4048,-4.861
2.07,2.75,-8.2007,4.1075,-3.4466,-4.861
0,0,0,4.4048,-3.696,-4.861
1.561,3.0677,-8.2007,4.6436,-2.681,-4.861
0,0,0,4.9796,-2.875,-4.861
1.0046,3.2922,-8.2007,5.0386,-1.8339,-4.861
0,0,0,5.4032,-1.9666,-4.861
0.41763,3.4166,-8.2008,5.2805,-0.9311,-4.861
0,0,0,5.6626,-0.99848,-4.861
-0.182,3.4372,-8.2008,5.362,-1.707e-15,-4.861
0,0,0,5.75,-2.6645e-15,-4.861
-0.7761,3.3534,-8.2008,5.2805,0.9311,-4.861
0,0,0,5.6626,0.99848,-4.861
-1.3466,3.1677,-8.2008,5.0386,1.8339,-4.861
0,0,0,5.4032,1.9666,-4.861
-1.8763,2.8858,-8.2008,4.6436,2.681,-4.861
0,0,0,4.9796,2.875,-4.861
-2.3489,2.5161,-8.2008,4.1075,3.4466,-4.861
0,0,0,4.4048,3.696,-4.861
-2.7501,2.07,-8.2007,3.4466,4.1075,-4.861
0,0,0,3.696,4.4048,-4.861
-3.0678,1.561,-8.2007,2.681,4.6436,-4.861
0,0,0,2.875,4.9796,-4.861
-3.2923,1.0046,-8.2007,1.8339,5.0386,-4.861
0,0,0,1.9666,5.4032,-4.861
-3.4167,0.41765,-8.2007,0.9311,5.2805,-4.861
0,0,0,0.99848,5.6626,-4.861
-3.4372,-0.18199,-8.2006,0,5.362,-4.861
0,0,0,0,5.75,-4.861
7.0675,0.29459,-12.131,0,-4.974,-4.861
6.9089,1.5174,-12.131,0.86373,-4.8984,-4.861
-7.0113,0.93715,-12.131,0.86373,4.8984,-4.861
-7.0675,-0.29459,-12.131,0,4.974,-4.861
10.953,0.26905,-11.996,0,-4.586,-4.861
10.74,2.167,-11.996,0.79635,-4.5163,-4.861
-10.834,1.6371,-11.996,0.79635,4.5163,-4.861
-10.953,-0.26905,-11.996,0,4.586,-4.861
15.194,0.14164,-7.9575,0,-4.198,-4.861
14.939,2.778,-7.9576,0.72898,-4.1342,-4.861
-14.988,2.499,-7.9576,0.72898,4.1342,-4.861
-15.194,-0.14164,-7.9575,0,4.198,-4.861
19.949,0,0,0,-3.81,-4.861
19.646,3.4641,0,0.6616,-3.7521,-4.861
18.746,6.823,0,1.3031,-3.5802,-4.861
14.23,5.3299,-7.9576,1.4358,-3.9448,-4.861
17.276,9.9746,0,1.905,-3.2996,-4.861
13.088,7.7198,-7.9576,2.099,-3.6356,-4.861
15.282,12.823,0,2.449,-2.9186,-4.861
11.548,9.8752,-7.9576,2.6984,-3.2159,-4.861
12.823,15.282,0,2.9186,-2.449,-4.861
9.6582,11.731,-7.9576,3.2159,-2.6984,-4.861
9.9746,17.276,0,3.2996,-1.905,-4.861
7.4745,13.23,-7.9576,3.6356,-2.099,-4.861
6.823,18.746,0,3.5802,-1.3031,-4.861
5.0637,14.326,-7.9577,3.9448,-1.4358,-4.861
3.4641,19.646,0,3.7521,-0.6616,-4.861
2.499,14.988,-7.9577,4.1342,-0.72898,-4.861
-8.7197e-15,19.949,0,3.81,1.6653e-15,-4.861
-0.14165,15.194,-7.9577,4.198,3.3307e-16,-4.861
-3.4641,19.646,0,3.7521,0.6616,-4.861
-2.778,14.939,-7.9577,4.1342,0.72898,-4.861
-6.823,18.746,0,3.5802,1.3031,-4.861
-5.3299,14.23,-7.9577,3.9448,1.4358,-4.861
-9.9746,17.276,0,3.2996,1.905,-4.861
-7.7199,13.088,-7.9577,3.6356,2.099,-4.861
-12.823,15.282,0,2.9186,2.449,-4.861
-9.8753,11.549,-7.9577,3.2159,2.6984,-4.861
-15.282,12.823,0,2.449,2.9186,-4.861
-11.731,9.6583,-7.9577,2.6984,3.2159,-4.861
-17.276,9.9746,0,1.905,3.2996,-4.861
-13.23,7.4746,-7.9576,2.099,3.6356,-4.861
-18.746,6.823,0,1.3031,3.5802,-4.861
-14.327,5.0637,-7.9576,1.4358,3.9448,-4.861
-19.646,3.4641,0,0.6616,3.7521,-4.861
-19.949,0,0,0,3.81,-4.861
6.5404,2.694,-12.131,1.7012,-4.674,-4.861
5.9732,3.7888,-12.131,2.487,-4.3076,-4.861
5.2245,4.7685,-12.131,3.1972,-3.8103,-4.861
4.3171,5.6033,-12.131,3.8103,-3.1972,-4.861
3.2786,6.2678,-12.131,4.3076,-2.487,-4.861
2.1404,6.7419,-12.131,4.674,-1.7012,-4.861
0.93712,7.0112,-12.131,4.8984,-0.86373,-4.861
-0.2946,7.0674,-12.131,4.974,-2.4009e-15,-4.861
-1.5174,6.9089,-12.131,4.8984,0.86373,-4.861
-2.694,6.5405,-12.131,4.674,1.7012,-4.861
-3.7889,5.9733,-12.131,4.3076,2.487,-4.861
-4.7686,5.2247,-12.131,3.8103,3.1972,-4.861
-5.6034,4.3173,-12.131,3.1972,3.8103,-4.861
-6.268,3.2787,-12.131,2.487,4.3076,-4.861
-6.7421,2.1404,-12.131,1.7012,4.674,-4.861
10.201,3.9991,-11.996,1.5685,-4.3094,-4.861
9.3513,5.7096,-11.996,2.293,-3.9716,-4.861
8.2177,7.2467,-11.996,2.9478,-3.5131,-4.861
6.8345,8.5636,-11.996,3.5131,-2.9478,-4.861
5.2436,9.6204,-11.996,3.9716,-2.293,-4.861
3.4934,10.385,-11.996,4.3094,-1.5685,-4.861
1.6371,10.834,-11.996,4.5163,-0.79635,-4.861
-0.26906,10.953,-11.996,4.586,-1.7486e-15,-4.861
-2.167,10.74,-11.996,4.5163,0.79635,-4.861
-3.9991,10.201,-11.996,4.3094,1.5685,-4.861
-5.7097,9.3514,-11.996,3.9716,2.293,-4.861
-7.2469,8.2179,-11.996,3.5131,2.9478,-4.861
-8.5638,6.8347,-11.996,2.9478,3.5131,-4.861
-9.6205,5.2437,-11.996,2.293,3.9716,-4.861
-10.385,3.4935,-11.996,1.5685,4.3094,-4.861
0,0,0,0,-5.75,-6.4136
3.3493,-0.050407,-7.9732,0,-5.362,-6.4136
3.3072,0.53196,-7.9732,0.9311,-5.2805,-6.4136
0,0,0,0.99848,-5.6626,-6.4136
3.1645,1.0982,-7.9732,1.8339,-5.0386,-6.4136
0,0,0,1.9666,-5.4032,-6.4136
2.9258,1.631,-7.9732,2.681,-4.6436,-6.4136
0,0,0,2.875,-4.9796,-6.4136
2.5981,2.1143,-7.9732,3.4466,-4.1075,-6.4136
0,0,0,3.696,-4.4048,-6.4136
2.1915,2.5333,-7.9732,4.1075,-3.4466,-6.4136
0,0,0,4.4048,-3.696,-6.4136
1.7183,2.8754,-7.9732,4.6436,-2.681,-6.4136
0,0,0,4.9796,-2.875,-6.4136
1.1929,3.1301,-7.9732,5.0386,-1.8339,-6.4136
0,0,0,5.4032,-1.9666,-6.4136
0.63124,3.2897,-7.9733,5.2805,-0.9311,-6.4136
0,0,0,5.6626,-0.99848,-6.4136
0.050405,3.3493,-7.9733,5.362,-1.8041e-15,-6.4136
0,0,0,5.75,-2.6645e-15,-6.4136
-0.53196,3.3072,-7.9733,5.2805,0.9311,-6.4136
0,0,0,5.6626,0.99848,-6.4136
-1.0982,3.1646,-7.9733,5.0386,1.8339,-6.4136
0,0,0,5.4032,1.9666,-6.4136
-1.631,2.9258,-7.9733,4.6436,2.681,-6.4136
0,0,0,4.9796,2.875,-6.4136
-2.1143,2.5981,-7.9733,4.1075,3.4466,-6.4136
0,0,0,4.4048,3.696,-6.4136
-2.5333,2.1915,-7.9733,3.4466,4.1075,-6.4136
0,0,0,3.696,4.4048,-6.4136
-2.8754,1.7183,-7.9732,2.681,4.6436,-6.4136
0,0,0,2.875,4.9796,-6.4136
-3.1301,1.1929,-7.9732,1.8339,5.0386,-6.4136
0,0,0,1.9666,5.4032,-6.4136
-3.2897,0.63125,-7.9732,0.9311,5.2805,-6.4136
0,0,0,0.99848,5.6626,-6.4136
-3.3493,0.050407,-7.9732,0,5.362,-6.4136
0,0,0,0,5.75,-6.4136
6.9327,0.063903,-11.928,0,-4.974,-6.4136
6.8163,1.2668,-11.928,0.86373,-4.8984,-6.4136
-6.8385,1.1409,-11.928,0.86373,4.8984,-6.4136
-6.9327,-0.063903,-11.928,0,4.974,-6.4136
10.818,0.15778,-12.046,0,-4.586,-6.4136
10.626,2.034,-12.046,0.79635,-4.5163,-6.4136
-10.681,1.7232,-12.046,0.79635,4.5163,-6.4136
-10.818,-0.15778,-12.046,0,4.586,-6.4136
15.11,0.17869,-8.2321,0,-4.198,-6.4136
14.849,2.7997,-8.2321,0.72898,-4.1342,-6.4136
-14.911,2.4478,-8.2321,0.72898,4.1342,-6.4136
-15.11,-0.17869,-8.2321,0,4.198,-6.4136
19.949,0,0,0,-3.81,-6.4136
19.646,3.4641,0,0.6616,-3.7521,-6.4136
18.746,6.823,0,1.3031,-3.5802,-6.4136
14.137,5.3357,-8.2321,1.4358,-3.9448,-6.4136
17.276,9.9746,0,1.905,-3.2996,-6.4136
12.996,7.7095,-8.2321,2.099,-3.6356,-6.4136
15.282,12.823,0,2.449,-2.9186,-6.4136
11.46,9.8491,-8.2322,2.6984,-3.2159,-6.4136
12.823,15.282,0,2.9186,-2.449,-6.4136
9.5753,11.689,-8.2322,3.2159,-2.6984,-6.4136
9.9746,17.276,0,3.2996,-1.905,-6.4136
7.4,13.175,-8.2322,3.6356,-2.099,-6.4136
6.823,18.746,0,3.5802,-1.3031,-6.4136
4.9999,14.259,-8.2322,3.9448,-1.4358,-6.4136
3.4641,19.646,0,3.7521,-0.6616,-6.4136
2.4478,14.911,-8.2322,4.1342,-0.72898,-6.4136
-9.301e-15,19.949,0,3.81,1.7764e-15,-6.4136
-0.17869,15.11,-8.2322,4.198,1.249e-16,-6.4136
-3.4641,19.646,0,3.7521,0.6616,-6.4136
-2.7997,14.849,-8.2322,4.1342,0.72898,-6.4136
-6.823,18.746,0,3.5802,1.3031,-6.4136
-5.3357,14.137,-8.2322,3.9448,1.4358,-6.4136
-9.9746,17.276,0,3.2996,1.905,-6.4136
-7.7095,12.996,-8.2322,3.6356,2.099,-6.4136
-12.823,15.282,0,2.9186,2.449,-6.4136
-9.8491,11.46,-8.2322,3.2159,2.6984,-6.4136
-15.282,12.823,0,2.449,2.9186,-6.4136
-11.689,9.5754,-8.2322,2.6984,3.2159,-6.4136
-17.276,9.9746,0,1.905,3.2996,-6.4136
-13.175,7.4001,-8.2322,2.099,3.6356,-6.4136
-18.746,6.823,0,1.3031,3.5802,-6.4136
-14.259,4.9999,-8.2321,1.4358,3.9448,-6.4136
-19.646,3.4641,0,0.6616,3.7521,-6.4136
-19.949,0,0,0,3.81,-6.4136
6.4928,2.4312,-11.928,1.7012,-4.674,-6.4136
5.9719,3.5217,-11.928,2.487,-4.3076,-6.4136
5.2697,4.5052,-11.928,3.1972,-3.8103,-6.4136
4.4073,5.3518,-11.928,3.8103,-3.1972,-6.4136
3.411,6.0358,-11.928,4.3076,-2.487,-6.4136
2.3111,6.5365,-11.928,4.674,-1.7012,-6.4136
1.1409,6.8385,-11.928,4.8984,-0.86373,-6.4136
-0.063908,6.9327,-11.928,4.974,-2.7062e-15,-6.4136
-1.2668,6.8163,-11.928,4.8984,0.86373,-6.4136
-2.4312,6.4928,-11.928,4.674,1.7012,-6.4136
-3.5217,5.972,-11.928,4.3076,2.487,-6.4136
-4.5053,5.2697,-11.928,3.8103,3.1972,-6.4136
-5.3519,4.4074,-11.928,3.1972,3.8103,-6.4136
-6.0359,3.411,-11.928,2.487,4.3076,-6.4136
-6.5365,2.3111,-11.928,1.7012,4.674,-6.4136
10.112,3.8483,-12.046,1.5685,-4.3094,-6.4136
9.29,5.5457,-12.046,2.293,-3.9716,-6.4136
8.1858,7.0747,-12.046,2.9478,-3.5131,-6.4136
6.8329,8.3886,-12.046,3.5131,-2.9478,-6.4136
5.2725,9.4477,-12.046,3.9716,-2.293,-6.4136
3.5518,10.22,-12.046,4.3094,-1.5685,-6.4136
1.7232,10.681,-12.046,4.5163,-0.79635,-6.4136
-0.15779,10.818,-12.046,4.586,-2.04e-15,-6.4136
-2.034,10.627,-12.046,4.5163,0.79635,-6.4136
-3.8483,10.112,-12.046,4.3094,1.5685,-6.4136
-5.5458,9.29,-12.046,3.9716,2.293,-6.4136
-7.0747,8.1859,-12.046,3.5131,2.9478,-6.4136
-8.3887,6.833,-12.046,2.9478,3.5131,-6.4136
-9.4478,5.2725,-12.046,2.293,3.9716,-6.4136
-10.22,3.5518,-12.046,1.5685,4.3094,-6.4136
0,0,0,0,-5.75,-8.1214
3.2892,0.35624,-6.8681,0,-5.362,-8.1214
3.1773,0.92198,-6.8681,0.9311,-5.2805,-8.1214
0,0,0,0.99848,-5.6626,-8.1214
2.9689,1.4597,-6.8681,1.8339,-5.0386,-8.1214
0,0,0,1.9666,-5.4032,-8.1214
2.6704,1.9531,-6.8681,2.681,-4.6436,-8.1214
0,0,0,2.875,-4.9796,-8.1214
2.2906,2.3871,-6.8681,3.4466,-4.1075,-8.1214
0,0,0,3.696,-4.4048,-8.1214
1.8413,2.7486,-6.8681,4.1075,-3.4466,-8.1214
0,0,0,4.4048,-3.696,-8.1214
1.3361,3.0266,-6.8681,4.6436,-2.681,-8.1214
0,0,0,4.9796,-2.875,-8.1214
0.7902,3.2126,-6.8681,5.0386,-1.8339,-8.1214
0,0,0,5.4032,-1.9666,-8.1214
0.22033,3.301,-6.8681,5.2805,-0.9311,-8.1214
0,0,0,5.6626,-0.99848,-8.1214
-0.35624,3.2891,-6.8681,5.362,-1.6237e-15,-8.1214
0,0,0,5.75,-2.6645e-15,-8.1214
-0.92198,3.1773,-6.8681,5.2805,0.9311,-8.1214
0,0,0,5.6626,0.99848,-8.1214
-1.4597,2.9689,-6.8681,5.0386,1.8339,-8.1214
0,0,0,5.4032,1.9666,-8.1214
-1.9531,2.6704,-6.8681,4.6436,2.681,-8.1214
0,0,0,4.9796,2.875,-8.1214
-2.3871,2.2907,-6.8681,4.1075,3.4466,-8.1214
0,0,0,4.4048,3.696,-8.1214
-2.7486,1.8413,-6.8681,3.4466,4.1075,-8.1214
0,0,0,3.696,4.4048,-8.1214
-3.0266,1.3361,-6.8681,2.681,4.6436,-8.1214
0,0,0,2.875,4.9796,-8.1214
-3.2126,0.7902,-6.8681,1.8339,5.0386,-8.1214
0,0,0,1.9666,5.4032,-8.1214
-3.301,0.22033,-6.8681,0.9311,5.2805,-8.1214
0,0,0,0.99848,5.6626,-8.1214
-3.2892,-0.35624,-6.8681,0,5.362,-8.1214
0,0,0,0,5.75,-8.1214
6.8603,0.21567,-10.674,0,-4.974,-8.1214
6.7187,1.4037,-10.674,0.86373,-4.8984,-8.1214
-6.7936,0.97889,-10.674,0.86373,4.8984,-8.1214
-6.8603,-0.21567,-10.674,0,4.974,-8.1214
10.773,-0.042741,-10.944,0,-4.586,-8.1214
10.617,1.8287,-10.944,0.79635,-4.5163,-8.1214
-10.602,1.9129,-10.944,0.79635,4.5163,-8.1214
-10.773,0.042741,-10.944,0,4.586,-8.1214
15.098,-0.27319,-7.4097,0,-4.198,-8.1214
14.916,2.3527,-7.4097,0.72898,-4.1342,-8.1214
-14.821,2.8908,-7.4097,0.72898,4.1342,-8.1214
-15.098,0.27319,-7.4097,0,4.198,-8.1214
19.949,0,0,0,-3.81,-8.1214
19.646,3.4641,0,0.6616,-3.7521,-8.1214
18.746,6.823,0,1.3031,-3.5802,-8.1214
14.281,4.9071,-7.4097,1.4358,-3.9448,-8.1214
17.276,9.9746,0,1.905,-3.2996,-8.1214
13.212,7.3124,-7.4097,2.099,-3.6356,-8.1214
15.282,12.823,0,2.449,-2.9186,-8.1214
11.741,9.4955,-7.4097,2.6984,-3.2159,-8.1214
12.823,15.282,0,2.9186,-2.449,-8.1214
9.9141,11.39,-7.4097,3.2159,-2.6984,-8.1214
9.9746,17.276,0,3.2996,-1.905,-8.1214
7.7856,12.939,-7.4097,3.6356,-2.099,-8.1214
6.823,18.746,0,3.5802,-1.3031,-8.1214
5.4205,14.094,-7.4097,3.9448,-1.4358,-8.1214
3.4641,19.646,0,3.7521,-0.6616,-8.1214
2.8908,14.821,-7.4097,4.1342,-0.72898,-8.1214
-9.301e-15,19.949,0,3.81,1.7764e-15,-8.1214
0.27319,15.098,-7.4097,4.198,9.7145e-17,-8.1214
-3.4641,19.646,0,3.7521,0.6616,-8.1214
-2.3527,14.916,-7.4097,4.1342,0.72898,-8.1214
-6.823,18.746,0,3.5802,1.3031,-8.1214
-4.9071,14.281,-7.4097,3.9448,1.4358,-8.1214
-9.9746,17.276,0,3.2996,1.905,-8.1214
-7.3124,13.212,-7.4097,3.6356,2.099,-8.1214
-12.823,15.282,0,2.9186,2.449,-8.1214
-9.4955,11.741,-7.4097,3.2159,2.6984,-8.1214
-15.282,12.823,0,2.449,2.9186,-8.1214
-11.39,9.9141,-7.4097,2.6984,3.2159,-8.1214
-17.276,9.9746,0,1.905,3.2996,-8.1214
-12.939,7.7856,-7.4097,2.099,3.6356,-8.1214
-18.746,6.823,0,1.3031,3.5802,-8.1214
-14.094,5.4205,-7.4097,1.4358,3.9448,-8.1214
-19.646,3.4641,0,0.6616,3.7521,-8.1214
-19.949,0,0,0,3.81,-8.1214
6.3728,2.549,-10.674,1.7012,-4.674,-8.1214
5.8334,3.6169,-10.674,2.487,-4.3076,-8.1214
5.1167,4.5749,-10.674,3.1972,-3.8103,-8.1214
4.2445,5.3939,-10.674,3.8103,-3.1972,-8.1214
3.2434,6.049,-10.674,4.3076,-2.487,-8.1214
2.1437,6.5204,-10.674,4.674,-1.7012,-8.1214
0.97889,6.7936,-10.674,4.8984,-0.86373,-8.1214
-0.21567,6.8603,-10.674,4.974,-2.4425e-15,-8.1214
-1.4037,6.7187,-10.674,4.8984,0.86373,-8.1214
-2.549,6.3728,-10.674,4.674,1.7012,-8.1214
-3.617,5.8334,-10.674,4.3076,2.487,-8.1214
-4.575,5.1167,-10.674,3.8103,3.1972,-8.1214
-5.394,4.2445,-10.674,3.1972,3.8103,-8.1214
-6.0491,3.2434,-10.674,2.487,4.3076,-8.1214
-6.5204,2.1437,-10.674,1.7012,4.674,-8.1214
10.138,3.6445,-10.944,1.5685,-4.3094,-8.1214
9.3513,5.3496,-10.944,2.293,-3.9716,-8.1214
8.2803,6.8922,-10.944,2.9478,-3.5131,-8.1214
6.9577,8.2253,-10.944,3.5131,-2.9478,-8.1214
5.4236,9.3085,-10.944,3.9716,-2.293,-8.1214
3.7248,10.109,-10.944,4.3094,-1.5685,-8.1214
1.9128,10.602,-10.944,4.5163,-0.79635,-8.1214
0.04274,10.773,-10.944,4.586,-1.8041e-15,-8.1214
-1.8287,10.617,-10.944,4.5163,0.79635,-8.1214
-3.6445,10.138,-10.944,4.3094,1.5685,-8.1214
